PP2,ECH,PER,PP3,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P12,P13,DP13,P15,P17,P17A,P15A,P23A,P20,P21,P23,P24,P25,P19,P19A,COEQ,PL9A,PL9B,PLP2,PL27,PL24,PL25,PL26,PL28,PL29,PWE,menage_id_constr,household_id,person_id_constr,person_id,person_weight,trip_weight,number_of_trips,is_passenger
1010,0086,02,5,1,2,2,32,1.0,6.0,1.0,0.0,36.0,4.0,5.0,1078.0,910,3.0,,3.0,4.0,1.0,5.0,5.0,3.0,3.0,4.0,1.0,1.0,37.22053,5334   3,,0,0,,,,,,,10100086,63,1010008602,98,37.22053,37.22053,9,False
1010,0106,01,1,1,1,1,27,2.0,6.0,6.0,0.0,46.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,4.0,1.0,,47.88093,2   3,,0,0,,,,,,,10100106,64,1010010601,99,47.88093,47.88093,6,False
1010,0107,01,4,1,1,1,51,1.0,5.0,1.0,0.0,48.0,3.0,5.0,1015.0,211,3.0,,2.0,4.0,1.0,3.0,5.0,2.0,5.0,2.0,1.0,1.0,57.146269999999994,51422443,,0,0,,,,,,,10100107,65,1010010701,100,57.146269999999994,57.146269999999994,6,False
1010,0133,01,3,1,2,1,18,2.0,0.0,4.0,0.0,86.0,3.0,5.0,1253.0,5971,4.0,,3.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,63.44084,331553,,0,0,,,,,,,10100133,66,1010013301,101,63.44084,63.44084,4,False
1010,0137,01,2,1,2,1,19,1.0,0.0,4.0,0.0,86.0,3.0,5.0,1093.0,2043,4.0,,1.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,1.0,,63.44084,331543,,0,0,,,,,,,10100137,67,1010013701,102,63.44084,63.44084,4,False
1010,0142,01,5,1,2,1,22,1.0,0.0,4.0,0.0,86.0,4.0,5.0,1453.0,11889,1.0,4.0,,1.0,2.0,5.0,5.0,1.0,5.0,4.0,1.0,,63.44084,35   3,,0,0,,,,,,,10100142,68,1010014201,103,63.44084,63.44084,6,True
1010,0146,01,2,1,1,1,25,1.0,6.0,1.0,0.0,36.0,2.0,4.0,1190.0,2490,1.0,4.0,,5.0,1.0,5.0,5.0,2.0,5.0,1.0,1.0,1.0,47.88093,51453143,,0,0,,,,,,,10100146,69,1010014601,104,47.88093,47.88093,5,False
1010,0155,01,3,1,1,1,38,1.0,6.0,1.0,0.0,36.0,4.0,4.0,1020.0,697,4.0,,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,37.22053,5225   3,,0,0,,,,,,,10100155,70,1010015501,105,37.22053,37.22053,4,False
1010,0155,02,3,1,2,2,38,1.0,6.0,1.0,0.0,36.0,2.0,4.0,1250.0,5211,3.0,,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,37.22053,52451553,,0,0,,,,,,,10100155,70,1010015502,106,37.22053,37.22053,6,False
1010,0158,01,3,1,2,1,19,2.0,0.0,4.0,0.0,86.0,3.0,5.0,1453.0,11889,4.0,,3.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,1.0,,63.44084,352453,,0,0,,,,,,,10100158,71,1010015801,107,63.44084,63.44084,4,False
1010,0164,01,3,1,2,2,28,1.0,6.0,1.0,0.0,31.0,4.0,3.0,1250.0,5619,1.0,4.0,,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,37.22053,5335   1,,0,0,,,,,,,10100164,72,1010016401,108,37.22053,37.22053,3,False
1010,0164,02,3,2,1,1,28,1.0,6.0,1.0,0.0,47.0,4.0,5.0,9593.0,41320,,,,,,,,,,,2.0,,37.22053,51,,0,0,,,,,,,10100164,72,1010016402,109,37.22053,37.22053,0,False
1010,0028,01,2,1,2,2,24,2.0,0.0,4.0,0.0,88.0,3.0,5.0,1050.0,1424,4.0,,1.0,1.0,1.0,4.0,5.0,5.0,2.0,2.0,1.0,,49.31612,442223,,1,0,,,,,,,10100028,73,1010002801,110,49.31612,49.31612,9,False
1010,0028,02,2,1,1,1,22,1.0,0.0,4.0,1.0,88.0,4.0,5.0,1050.0,1424,1.0,2.0,,1.0,1.0,4.0,5.0,2.0,4.0,2.0,1.0,,49.31612,442223,,1,0,,,,,,,10100028,73,1010002802,111,49.31612,49.31612,9,False
1010,0123,01,1,1,2,1,25,1.0,0.0,4.0,0.0,88.0,3.0,5.0,1102.0,4043,3.0,,3.0,5.0,1.0,5.0,5.0,3.0,3.0,1.0,1.0,,47.88093,351553,,0,0,,,,,,,10100123,74,1010012301,112,47.88093,47.88093,4,False
1010,0569,01,2,1,2,1,61,1.0,6.0,7.0,0.0,54.0,1.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,1.0,1.0,,47.57845,42411,,0,0,,,,,,,10100569,75,1010056901,113,47.57845,47.57845,6,True
1010,0592,01,4,1,1,1,63,2.0,3.0,7.0,0.0,36.0,4.0,,,0,,,,,1.0,4.0,5.0,5.0,4.0,3.0,1.0,,36.9854,4   3,,1,0,,,,,,,10100592,76,1010059201,114,36.9854,36.9854,3,False
1010,0592,02,4,1,1,4,29,2.0,4.0,1.0,0.0,66.0,2.0,5.0,1240.0,6671,4.0,,2.0,1.0,1.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,37.22053,51411513,,0,0,,,,,,,10100592,76,1010059202,115,37.22053,37.22053,4,True
1010,0595,01,4,1,2,2,68,1.0,3.0,7.0,0.0,41.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,3.0,2.0,1.0,,47.8897,42323,,1,0,,,,,,,10100595,77,1010059501,116,47.8897,47.8897,6,False
1010,0595,02,4,1,1,1,63,1.0,4.0,1.0,0.0,51.0,4.0,5.0,1060.0,572,4.0,,3.0,3.0,1.0,5.0,5.0,4.0,3.0,2.0,1.0,1.0,32.307629999999996,53442433,,0,0,,,,,,,10100595,77,1010059502,117,32.307629999999996,32.307629999999996,4,False
1010,0595,03,4,1,1,3,25,1.0,0.0,3.0,0.0,86.0,4.0,5.0,3033.0,20354,4.0,,3.0,1.0,1.0,5.0,5.0,5.0,1.0,2.0,1.0,,32.51303,452443,,0,0,,,,,,,10100595,77,1010059503,118,32.51303,32.51303,2,True
1010,0011,01,3,1,1,1,32,1.0,6.0,1.0,0.0,32.0,4.0,4.0,1102.0,4265,1.0,3.0,,1.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,32.51303,53441453,,1,0,,,,,,,10100011,78,1010001101,119,32.51303,32.51303,6,False
1010,0011,02,3,1,2,2,31,2.0,6.0,1.0,0.0,32.0,4.0,4.0,1102.0,4265,4.0,,2.0,1.0,1.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,32.51303,53441443,,0,0,,,,,,,10100011,78,1010001102,120,32.51303,32.51303,2,False
1010,0011,03,3,1,1,3,1,,,,,,,,,0,,,,,,,,,,,,,45.27143,,,0,0,,,,,,,10100011,78,1010001103,121,45.27143,45.27143,0,False
1010,0087,01,4,1,2,1,23,1.0,0.0,4.0,0.0,88.0,3.0,5.0,1250.0,4759,4.0,,3.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,49.31612,441553,,0,0,,,,,,,10100087,79,1010008701,122,49.31612,49.31612,2,False
1010,0087,02,4,1,2,4,21,1.0,0.0,4.0,0.0,87.0,3.0,5.0,1253.0,4286,4.0,,3.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,49.31612,441543,,1,0,,,,,,,10100087,79,1010008702,123,49.31612,49.31612,4,False
1010,0114,01,1,1,1,1,46,1.0,6.0,1.0,0.0,31.0,3.0,4.0,1188.0,673,4.0,,3.0,1.0,1.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,57.146269999999994,52423233,,0,0,,,,,,,10100114,80,1010011401,124,57.146269999999994,57.146269999999994,6,False
1010,0005,01,1,1,2,5,25,1.0,6.0,1.0,0.0,36.0,4.0,2.0,,0,,,,,1.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,37.22053,53 52253,,0,0,,,,,,,10100005,81,1010000501,125,37.22053,37.22053,6,False
1010,0005,02,1,1,1,1,20,1.0,0.0,4.0,0.0,86.0,3.0,5.0,1053.0,2022,1.0,4.0,,2.0,1.0,2.0,5.0,1.0,4.0,3.0,1.0,,49.31612,45   3,,0,0,,,,,,,10100005,81,1010000502,126,49.31612,49.31612,7,False
1010,0070,01,1,1,1,1,71,1.0,2.0,7.0,0.0,54.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,2.0,1.0,2.0,,70.52568000000001,42243,1.0,0,0,,,,,,,10100070,82,1010007001,127,70.52568000000001,70.52568000000001,0,False
1010,0073,01,2,1,1,1,20,1.0,0.0,4.0,0.0,87.0,4.0,5.0,1018.0,403,4.0,,1.0,5.0,1.0,5.0,5.0,4.0,5.0,4.0,1.0,,63.44084,44   3,,0,0,,,,,,,10100073,83,1010007301,128,63.44084,63.44084,5,False
1010,0010,01,5,1,2,2,31,1.0,6.0,1.0,0.0,36.0,3.0,4.0,1190.0,2835,1.0,2.0,,1.0,1.0,4.0,5.0,1.0,2.0,4.0,1.0,1.0,37.22053,5344   3,,1,0,,,,,,,10100010,84,1010001001,129,37.22053,37.22053,11,False
1010,0010,02,5,2,1,1,30,1.0,0.0,3.0,0.0,54.0,4.0,5.0,9510.0,197604,,,,,,,,,,,1.0,,37.22053,,,0,0,,,,,,,10100010,84,1010001002,130,37.22053,37.22053,8,False
1010,0562,01,4,1,2,2,29,2.0,6.0,1.0,0.0,54.0,3.0,5.0,1060.0,1020,4.0,,3.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,37.22053,61452113,,0,0,,,,,,,10100562,85,1010056201,131,37.22053,37.22053,2,False
1010,0562,02,4,1,1,1,27,1.0,0.0,4.0,0.0,88.0,3.0,5.0,1253.0,6132,3.0,,3.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,1.0,,37.22053,453333,,0,0,,,,,,,10100562,85,1010056202,132,37.22053,37.22053,4,False
1018,0004,01,3,1,2,1,22,1.0,0.0,4.0,0.0,87.0,3.0,5.0,1253.0,4043,4.0,,3.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,62.43557,421453,,1,0,,,,,,,10180004,86,1018000401,133,62.43557,62.43557,2,False
1018,0009,01,4,1,1,1,22,1.0,0.0,4.0,0.0,86.0,3.0,5.0,1453.0,11658,4.0,,3.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,62.43557,431443,,1,0,,,,,,,10180009,87,1018000901,134,62.43557,62.43557,2,False
1018,0018,01,3,1,2,1,18,2.0,0.0,4.0,0.0,86.0,4.0,5.0,1053.0,1949,4.0,,1.0,4.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,62.43557,421443,,1,0,,,,,,,10180018,88,1018001801,135,62.43557,62.43557,4,False
1018,0033,01,2,1,2,1,20,1.0,0.0,4.0,0.0,88.0,4.0,5.0,1018.0,161,4.0,,1.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,1.0,,62.43557,34   3,,0,0,,,,,,,10180033,89,1018003301,136,62.43557,62.43557,5,False
1018,0037,01,3,1,2,1,18,1.0,0.0,4.0,0.0,86.0,3.0,5.0,1253.0,4043,4.0,,1.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,62.43557,431553,,1,0,,,,,,,10180037,90,1018003701,137,62.43557,62.43557,6,False
1018,0043,01,2,1,1,1,29,1.0,3.0,1.0,0.0,22.0,4.0,3.0,1010.0,783,4.0,,1.0,5.0,1.0,2.0,5.0,2.0,5.0,2.0,1.0,1.0,47.88093,63342533,,1,0,,,,,,,10180043,91,1018004301,138,47.88093,47.88093,8,False
1018,0044,01,1,1,2,1,23,1.0,0.0,3.0,0.0,88.0,2.0,5.0,8888.0,0,,,,,3.0,1.0,5.0,5.0,4.0,1.0,1.0,,63.44084,31513,,1,0,,,,,,,10180044,92,1018004401,139,63.44084,63.44084,3,False
1018,0047,01,5,1,2,1,19,2.0,0.0,4.0,0.0,86.0,4.0,5.0,1018.0,161,4.0,,1.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,1.0,,49.31612,33   3,,0,0,,,,,,,10180047,93,1018004701,140,49.31612,49.31612,2,False
1018,0047,02,5,1,2,4,17,2.0,0.0,4.0,0.0,86.0,3.0,5.0,1093.0,2534,,,,,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,12.95922,31553,,0,0,,,,,,,10180047,93,1018004702,141,12.95922,12.95922,2,False
1018,0049,01,4,1,1,1,58,2.0,1.0,6.0,0.0,61.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,3.0,1.0,1.0,,47.57845,31411,,0,0,,,,,,,10180049,94,1018004901,142,47.57845,47.57845,4,False
1018,0050,01,5,1,1,1,24,1.0,0.0,4.0,0.0,88.0,3.0,5.0,1510.0,8884,4.0,,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,62.43557,431453,,0,0,,,,,,,10180050,95,1018005001,143,62.43557,62.43557,2,False
1018,0056,01,1,1,1,1,70,1.0,6.0,7.0,0.0,36.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,2.0,1.0,,70.52568000000001,42423,,1,0,,,,,,,10180056,96,1018005601,144,70.52568000000001,70.52568000000001,6,False
1018,0065,01,1,1,2,1,19,2.0,0.0,4.0,0.0,86.0,4.0,5.0,1093.0,2125,4.0,,1.0,1.0,1.0,5.0,5.0,5.0,2.0,1.0,1.0,,62.43557,441543,,0,0,,,,,,,10180065,97,1018006501,145,62.43557,62.43557,8,False
1018,0065,02,1,1,2,4,17,2.0,0.0,4.0,0.0,86.0,4.0,5.0,1093.0,2313,,,,,1.0,5.0,5.0,5.0,2.0,1.0,1.0,,62.43557,21543,,0,0,,,,,,,10180065,97,1018006502,146,62.43557,62.43557,3,False
1018,0069,01,2,1,1,1,21,1.0,0.0,4.0,0.0,87.0,3.0,5.0,1253.0,5754,4.0,,3.0,1.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,,62.43557,441333,,0,0,,,,,,,10180069,98,1018006901,147,62.43557,62.43557,5,False
1018,0072,01,4,1,1,1,27,2.0,6.0,2.0,0.0,56.0,4.0,5.0,1010.0,382,4.0,,1.0,5.0,1.0,2.0,5.0,5.0,3.0,2.0,1.0,1.0,47.88093,51352543,,0,0,,,,,,,10180072,99,1018007201,148,47.88093,47.88093,7,True
1018,0077,01,5,1,2,1,21,2.0,0.0,4.0,0.0,87.0,3.0,5.0,1030.0,2028,4.0,,1.0,3.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,,62.43557,431413,,1,0,,,,,,,10180077,100,1018007701,149,62.43557,62.43557,2,False
1018,0077,02,5,1,2,5,18,2.0,0.0,4.0,0.0,86.0,4.0,5.0,1053.0,1949,4.0,,1.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,1.0,,62.43557,43   3,,1,0,,,,,,,10180077,100,1018007702,150,62.43557,62.43557,5,False
1018,0088,01,5,1,2,1,35,1.0,6.0,1.0,0.0,46.0,4.0,5.0,1010.0,567,1.0,2.0,,5.0,1.0,5.0,5.0,1.0,3.0,5.0,1.0,1.0,32.51303,6344   3,,0,0,,,,,,,10180088,101,1018008801,151,32.51303,32.51303,9,False
1018,0088,02,5,1,1,3,8,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1070.0,1631,,,,,1.0,5.0,5.0,5.0,1.0,5.0,1.0,,37.67285,4   3,,0,0,,,,,,,10180088,101,1018008802,152,37.67285,37.67285,2,False
1018,0088,03,5,1,1,3,3,,,,,,,,,0,,,,,,,,,,,,,45.27143,,,0,0,,,,,,,10180088,101,1018008803,153,45.27143,45.27143,0,False
1018,0090,01,2,1,2,1,19,1.0,0.0,4.0,0.0,86.0,3.0,5.0,1063.0,936,4.0,,2.0,1.0,1.0,5.0,5.0,2.0,2.0,4.0,1.0,,62.43557,32   3,,0,0,,,,,,,10180090,102,1018009001,154,62.43557,62.43557,4,True
1018,0090,02,2,1,2,5,19,1.0,0.0,4.0,0.0,86.0,3.0,5.0,1302.0,4772,4.0,,2.0,5.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,,62.43557,321553,,0,0,,,,,,,10180090,102,1018009002,155,62.43557,62.43557,3,False
1018,0094,01,4,1,2,1,27,2.0,0.0,4.0,0.0,88.0,3.0,5.0,1302.0,4772,4.0,,3.0,1.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,,62.43557,451523,,0,0,,,,,,,10180094,103,1018009401,156,62.43557,62.43557,6,False
1018,0099,01,4,1,1,1,25,1.0,6.0,1.0,0.0,32.0,2.0,4.0,1253.0,5754,4.0,,3.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,62.43557,53351553,,0,0,,,,,,,10180099,104,1018009901,157,62.43557,62.43557,4,False
1018,0102,01,4,1,1,1,20,1.0,0.0,4.0,0.0,87.0,3.0,5.0,1253.0,5754,4.0,,3.0,1.0,1.0,5.0,5.0,5.0,2.0,1.0,1.0,,62.43557,421543,,0,0,,,,,,,10180102,105,1018010201,158,62.43557,62.43557,4,False
1018,0109,01,4,1,2,1,19,2.0,0.0,4.0,0.0,86.0,3.0,5.0,1018.0,161,4.0,,1.0,5.0,1.0,5.0,5.0,5.0,3.0,2.0,1.0,,62.43557,332543,,0,0,,,,,,,10180109,106,1018010901,159,62.43557,62.43557,5,False
1018,0117,01,4,1,2,1,25,2.0,0.0,4.0,0.0,88.0,3.0,5.0,1060.0,1198,4.0,,1.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,,62.43557,342513,,0,0,,,,,,,10180117,107,1018011701,160,62.43557,62.43557,2,False
1018,0117,02,4,1,2,5,19,2.0,0.0,4.0,0.0,86.0,3.0,5.0,1253.0,5754,4.0,,3.0,2.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,,62.43557,341553,,0,0,,,,,,,10180117,107,1018011702,161,62.43557,62.43557,7,False
1018,0117,03,4,1,2,4,19,2.0,0.0,4.0,0.0,86.0,3.0,5.0,1253.0,5754,4.0,,3.0,2.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,,62.43557,341533,,1,0,,,,,,,10180117,107,1018011703,162,62.43557,62.43557,4,False
1018,0128,01,3,1,2,1,22,1.0,0.0,4.0,1.0,88.0,3.0,5.0,1093.0,2125,4.0,,1.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,62.43557,231323,,0,0,,,,,,,10180128,108,1018012801,163,62.43557,62.43557,4,False
1018,0129,01,5,1,1,1,33,1.0,6.0,1.0,0.0,32.0,3.0,5.0,1142.0,7183,1.0,3.0,,1.0,2.0,4.0,5.0,1.0,5.0,2.0,1.0,1.0,47.88093,62442453,,0,0,,,,,,,10180129,109,1018012901,164,47.88093,47.88093,4,False
1018,0134,01,1,1,1,1,25,1.0,6.0,6.0,0.0,36.0,3.0,,,0,,,,,1.0,4.0,5.0,2.0,5.0,1.0,1.0,,37.22053,41553,,0,0,,,,,,,10180134,110,1018013401,165,37.22053,37.22053,4,False
1018,0134,02,1,1,2,4,23,1.0,0.0,4.0,0.0,88.0,3.0,5.0,1253.0,5754,4.0,,3.0,1.0,1.0,4.0,5.0,2.0,5.0,1.0,1.0,,49.31612,411553,,0,0,,,,,,,10180134,110,1018013402,166,49.31612,49.31612,4,False
1018,0138,01,3,1,2,1,20,1.0,0.0,4.0,0.0,87.0,3.0,5.0,1060.0,1198,4.0,,1.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,1.0,,62.43557,242513,,0,0,,,,,,,10180138,111,1018013801,167,62.43557,62.43557,2,False
1018,0139,01,2,1,2,1,19,2.0,0.0,4.0,0.0,86.0,3.0,5.0,1253.0,4043,4.0,,3.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,62.43557,421553,,0,0,,,,,,,10180139,112,1018013901,168,62.43557,62.43557,4,False
1018,0151,01,2,1,2,1,19,1.0,0.0,4.0,0.0,86.0,3.0,5.0,1253.0,4043,4.0,,1.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,62.43557,451543,,0,0,,,,,,,10180151,113,1018015101,169,62.43557,62.43557,4,False
1020,0028,01,4,1,2,1,19,3.0,0.0,4.0,0.0,86.0,3.0,5.0,1253.0,4967,4.0,,1.0,2.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,,84.09949,321453,,0,0,,,,,,,10200028,114,1020002801,170,84.09949,84.09949,11,True
1020,0052,01,4,1,2,1,21,1.0,0.0,4.0,0.0,88.0,4.0,5.0,1010.0,835,4.0,,1.0,5.0,1.0,5.0,5.0,5.0,4.0,3.0,1.0,,84.09949,33   3,,0,0,,,,,,,10200052,115,1020005201,171,84.09949,84.09949,3,False
1020,0055,01,4,1,1,1,21,2.0,0.0,4.0,0.0,86.0,4.0,5.0,1010.0,530,4.0,,3.0,4.0,1.0,4.0,5.0,5.0,4.0,2.0,1.0,,84.09949,352543,,0,0,,,,,,,10200055,116,1020005501,172,84.09949,84.09949,4,False
1020,0518,01,3,1,1,1,22,1.0,0.0,3.0,0.0,89.0,4.0,5.0,8888.0,0,,,,,1.0,4.0,5.0,1.0,3.0,5.0,1.0,,84.09949,3   3,,0,0,,,,,,,10200518,117,1020051801,173,84.09949,84.09949,6,False
1020,0024,01,2,1,1,1,31,1.0,6.0,1.0,0.0,36.0,4.0,5.0,1470.0,10824,1.0,3.0,,1.0,1.0,5.0,5.0,1.0,5.0,4.0,2.0,6.0,120.182,5234   3,1.0,1,0,,,,,,,10200024,118,1020002401,174,120.182,120.182,0,False
1020,0024,02,2,1,2,2,27,1.0,6.0,1.0,0.0,41.0,2.0,5.0,1560.0,8028,4.0,,2.0,5.0,1.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,120.182,51341553,,0,0,,,,,,,10200024,118,1020002402,175,120.182,120.182,3,False
1020,0033,01,5,1,2,1,23,1.0,0.0,4.0,0.0,88.0,3.0,5.0,1302.0,3505,3.0,,2.0,1.0,1.0,2.0,5.0,2.0,5.0,1.0,1.0,,84.09949,451553,,0,0,,,,,,,10200033,119,1020003301,176,84.09949,84.09949,4,False
1020,0084,01,2,1,2,2,20,2.0,0.0,3.0,0.0,86.0,3.0,1.0,,0,,,,,1.0,5.0,5.0,5.0,3.0,1.0,1.0,,105.437,41523,,0,0,,,,,,,10200084,120,1020008401,177,105.437,105.437,3,False
1020,0084,02,2,1,1,1,19,2.0,0.0,4.0,0.0,86.0,3.0,5.0,1253.0,4934,4.0,,1.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,,105.437,441543,,0,0,,,,,,,10200084,120,1020008402,178,105.437,105.437,5,False
1020,0108,01,1,1,2,1,20,2.0,0.0,3.0,0.0,87.0,2.0,5.0,8888.0,0,,,,,1.0,5.0,5.0,5.0,3.0,1.0,1.0,,84.09949,31553,,0,0,,,,,,,10200108,121,1020010801,179,84.09949,84.09949,5,False
1020,0119,01,2,1,1,1,19,1.0,0.0,4.0,0.0,86.0,4.0,5.0,1093.0,1511,4.0,,3.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0,,84.09949,44   3,,0,0,,,,,,,10200119,122,1020011901,180,84.09949,84.09949,4,False
1020,0029,01,2,1,1,1,25,1.0,0.0,4.0,0.0,88.0,4.0,5.0,1023.0,975,4.0,,1.0,3.0,1.0,3.0,5.0,3.0,4.0,2.0,1.0,,95.86048000000001,422553,,0,0,,,,,,,10200029,123,1020002901,181,95.86048000000001,95.86048000000001,7,False
1020,0031,01,4,1,1,1,40,1.0,6.0,1.0,0.0,46.0,4.0,5.0,1010.0,952,4.0,,1.0,3.0,1.0,3.0,5.0,2.0,4.0,3.0,1.0,5.0,52.891769999999994,5143   3,,0,0,,,,,,,10200031,124,1020003101,182,52.891769999999994,52.891769999999994,4,False
1020,0054,01,1,1,2,1,50,1.0,6.0,1.0,0.0,31.0,4.0,2.0,,0,,,,,1.0,5.0,5.0,2.0,3.0,4.0,1.0,1.0,52.891769999999994,53 4   3,,0,0,,,,,,,10200054,125,1020005401,183,52.891769999999994,52.891769999999994,6,False
1020,0060,01,3,1,1,1,50,1.0,6.0,1.0,0.0,32.0,4.0,5.0,1502.0,9670,1.0,3.0,,5.0,1.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,51.63451,5144   3,,0,0,,,,,,,10200060,126,1020006001,184,51.63451,51.63451,3,False
1020,0060,02,3,1,2,2,38,1.0,6.0,2.0,0.0,41.0,4.0,5.0,1502.0,9670,1.0,3.0,,5.0,1.0,5.0,5.0,1.0,2.0,4.0,1.0,6.0,93.58184,4144   3,,0,0,,,,,,,10200060,126,1020006002,185,93.58184,93.58184,9,False
1020,0060,03,3,1,1,3,6,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1020.0,306,,,,,1.0,3.0,5.0,5.0,2.0,4.0,1.0,,46.957,4   3,,0,0,,,,,,,10200060,126,1020006003,186,46.957,46.957,9,True
1020,0062,01,4,1,1,1,63,1.0,6.0,7.0,0.0,47.0,3.0,,,0,,,,,1.0,5.0,5.0,2.0,4.0,1.0,1.0,,123.5279,51413,,0,0,,,,,,,10200062,127,1020006201,187,123.5279,123.5279,4,False
1020,0062,02,4,1,2,2,62,1.0,4.0,7.0,0.0,46.0,4.0,,,0,,,,,3.0,5.0,5.0,1.0,2.0,2.0,2.0,,123.5279,42423,1.0,0,0,,,,,,,10200062,127,1020006202,188,123.5279,123.5279,0,False
1020,0067,01,5,1,2,1,36,1.0,2.0,1.0,0.0,51.0,4.0,5.0,1092.0,1555,1.0,3.0,,1.0,1.0,3.0,5.0,1.0,3.0,5.0,1.0,6.0,120.182,5145   3,,0,0,,,,,,,10200067,128,1020006701,189,120.182,120.182,4,True
1020,0067,02,5,1,2,3,18,2.0,2.0,6.0,0.0,56.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,2.0,1.0,1.0,,105.437,51443,,0,0,,,,,,,10200067,128,1020006702,190,105.437,105.437,5,False
1020,0069,01,5,1,1,1,46,1.0,6.0,1.0,0.0,47.0,4.0,5.0,8888.0,0,,,,,2.0,5.0,5.0,1.0,5.0,2.0,1.0,1.0,72.75554,52 22553,,1,0,,,,,,,10200069,129,1020006901,191,72.75554,72.75554,2,False
1020,0069,02,5,1,2,2,44,1.0,6.0,2.0,0.0,36.0,2.0,5.0,1470.0,10826,3.0,,2.0,1.0,1.0,2.0,5.0,5.0,5.0,2.0,1.0,1.0,72.75554,32152543,,0,0,,,,,,,10200069,129,1020006902,192,72.75554,72.75554,4,False
1020,0069,03,5,1,1,3,7,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1020.0,306,,,,,1.0,5.0,5.0,5.0,4.0,4.0,1.0,,66.16469000000001,5   3,,0,0,,,,,,,10200069,129,1020006903,193,66.16469000000001,66.16469000000001,5,False
1020,0069,04,5,1,1,3,5,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1020.0,306,,,,,1.0,5.0,5.0,5.0,4.0,4.0,1.0,,66.16469000000001,5   3,,0,0,,,,,,,10200069,129,1020006904,194,66.16469000000001,66.16469000000001,3,False
1020,0070,01,1,1,1,1,24,1.0,0.0,4.0,0.0,88.0,3.0,5.0,1053.0,1170,4.0,,1.0,1.0,1.0,3.0,5.0,5.0,5.0,3.0,1.0,,84.09949,33   3,,1,0,,,,,,,10200070,130,1020007001,195,84.09949,84.09949,6,False
1020,0074,01,2,1,2,1,23,1.0,0.0,4.0,0.0,88.0,3.0,5.0,1023.0,975,1.0,4.0,,1.0,2.0,5.0,5.0,2.0,3.0,2.0,1.0,,84.09949,422553,,0,0,,,,,,,10200074,131,1020007401,196,84.09949,84.09949,2,False
